Site,Square,AU,Spit,Group,Artno,Material,Colour,Weight,Length,Artclas,Cortex,Cortype,Initiat,Breaks,Noseg,Platwid,Plat,Focal,Overhang,NoDS,NoPS,Rtch,Plat_2,Focal_2,Overhang_2,NoDS_2,NoPS_2,Rtch_2,RetOri,Retype,Retloc,Retlen,Retdep,Portion,Heat,EdgeDam,Weathering,Corerot,RetScNo,Term,Janus,Recycled,Redirect,Usewear?,Width,Thick,Platthic,area,elongation
J,B,1,34,2,2521,Chert,Brown,0.43,12.51,Flake,40,Angul,Hertz,,,3.22,Single,,Yes,5,1,,Single,,Yes,5,1,No,,,,,,,1,,,,,Step,,,,,6.63,4.79,1.62,82.9413,1.886877828
J,B,1,34,2,2523,Chert,Red,0.02,6.95,Flake,0,,Hertz,,,,Focal,,No,1,,,Focal,,No,1,,No,,,,,,,,1,,,,Feather,,,,,4.54,0.53,,31.553,1.530837004
J,B,1,34,2,2524,Chert,Lt Brown,0.07,8.33,Flake,0,,Hertz,,,,Focal,,Yes,6,,,Focal,,Yes,6,,No,,,,,,,,,,,,Feather,,,,,5.48,1.02,,45.6484,1.520072993
J,B,1,34,2,2525,Chert,Red,0.04,8.93,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Hinge,,,,,3.31,1.34,,29.5583,2.697885196
J,B,1,34,2,2526,Chert,Brown,0.1,8.47,Flake,0,,Bending,,,2.45,Single,,Yes,6,1,,Single,,Yes,6,1,No,,,,,,,,,,,,Hinge,,,,,3.63,2.27,1.61,30.7461,2.333333333
J,B,1,34,2,2527,Chert,Black,0.11,5.98,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,1,,,,,Step,,,,,7.06,2.61,,42.2188,0.847025496
J,B,1,34,2,2528,Chert,Cream,0.06,8.44,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Step,,,,,4.12,1.34,,34.7728,2.048543689
J,B,1,34,2,2529,Chert,Red,0.09,5.63,Flake,0,,Hertz,,,,Focal,,No,4,,,Focal,,No,4,,No,,,,,,,,,,,,Feather,,,,,9.32,1.33,,52.4716,0.604077253
J,B,1,34,2,2531,Chert,Grey,3.19,15.49,Flake,0,,Bending,,,22.74,Single,,Yes,5,1,,Single,,Yes,5,1,No,,,,,,,,,,,,Feather,,,,,18.57,8.9,7.85,287.6493,0.834141088
J,B,1,34,2,2532,Chert,Dk Brown,1.05,12.65,RetF,0,,Hertz,,2,8.34,Retouched,,No,3,2,Yes,Retouched,,No,3,2,Yes,D-V,Percus,Prox,7.69,5.36,,1,,,,2,Feather,,,,,12.74,5.97,6.26,161.161,0.992935636
J,B,1,34,2,2533,Volcanic,Dk Grey,2.01,21.45,Flake,0,,Bending,,,16.39,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,14.87,8.01,5.74,318.9615,1.442501681
J,B,1,34,2,2536,Chert,Grey,0.16,9.58,RetF,0,,Hertz,,2,4.67,Single,,Yes,5,1,Yes,Single,,Yes,5,1,Yes,D-V,Percus,Llat,5.85,3.69,,,,,,1,Feather,,,,,4.28,2.48,2.12,41.0024,2.238317757
J,B,1,34,2,2537,Chert,Grey,0.28,17.51,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Feather,,,,,4.37,3.41,,76.5187,4.006864989
J,B,1,34,2,2538,Chert,Brown,0.01,4.55,Flake,0,,Hertz,,,1.48,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,1,,,,Feather,,,,,2.81,0.35,0.9,12.7855,1.619217082
J,B,1,34,2,2539,Chert,Grey,0.04,5.62,Flake,0,,Hertz,,,6.84,3-scars,,No,2,3,,3-scars,,No,2,3,No,,,,,,,,,,,,Feather,,,,,4.92,1.68,2.05,27.6504,1.142276423
J,B,1,34,2,2540,Chert,Dk Brown,2.08,10.78,Flake,15,Angul,Bending,,,17.95,3-scars,,No,4,3,,3-scars,,No,4,3,No,,,,,,,,,,,,Feather,,,,,18.11,8.05,8.67,195.2258,0.595251242
J,B,1,34,2,2542,Chert,Red,0.01,5.18,Flake,0,,Bending,,,3.09,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,1,,,,,Feather,,,,,2.78,1.08,1.51,14.4004,1.863309353
J,B,1,34,2,2543,Chert,Brown,0.02,4.16,Flake,0,,Hertz,,,1.93,Single,,Yes,5,1,,Single,,Yes,5,1,No,,,,,,,1,,,,,Feather,,,,,3.56,0.85,0.74,14.8096,1.168539326
J,B,1,34,2,2547,Chert,Grey,0.18,8.77,Flake,0,,Bending,,,3.64,Single,,No,4,1,,Single,,No,4,1,No,,,,,,,,,,,,Feather,,,,,5.89,4.36,2.64,51.6553,1.488964346
J,B,1,34,2,2550,Chert,Brown,0.01,9.23,Flake,0,,Hertz,,,,Focal,,No,2,0,,Focal,,No,2,0,No,,,,,,,,,,,,Feather,,,,,2.27,1.54,,20.9521,4.066079295
J,B,1,34,2,2551,Chert,Grey,0.94,18.09,Flake,0,,Hertz,,,3.15,Single,,Yes,8,1,,Single,,Yes,8,1,No,,,,,,,,,,,,Feather,,,,,6.71,7.2,2.93,121.3839,2.695976155
J,B,1,34,2,2553,Chert,Brown,0.06,7.84,Flake,0,,Hertz,,,,Focal,,No,3,,,Focal,,No,3,,No,,,,,,,,,,,,Feather,,,,,4.82,1,,37.7888,1.626556017
J,B,1,34,2,2554,Chert,Red,0.01,5.07,Flake,0,,Hertz,,,,Partcoll,,No,3,,,Partcoll,,No,3,,No,,,,,,,,,,,,Feather,,,,,3.26,0.9,,16.5282,1.555214724
J,B,1,34,2,2555,Chert,Red,0.05,4.51,Flake,0,,Hertz,,,4.18,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,5.26,1.32,1.4,23.7226,0.857414449
J,B,1,34,2,2556,Chert,Brown,0.01,4.16,Flake,0,,Hertz,,,4.18,2-scars,,No,4,2,,2-scars,,No,4,2,No,,,,,,,,,,,,Feather,,,,,3.27,1.78,2.15,13.6032,1.272171254
J,B,1,34,2,2557,Chert,Brown,0.03,3.39,Flake,0,,Hertz,,,4.64,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,4.88,2.58,2.31,16.5432,0.694672131
J,B,1,34,2,2558,Chert,Brown,0.46,10.94,RetF,50,Angul,Hertz,,2,4.06,Cort,,No,4,0,Yes,Cort,,No,4,0,Yes,D-V,Percus,Llat,5.62,3.04,,,,,,1,Step,,,,,7.76,6.39,2.84,84.8944,1.409793814
J,B,1,34,2,2559,Chert,Lt Brown,0.04,7.19,Flake,15,Angul,Hertz,,,3.64,Cort,,No,2,0,,Cort,,No,2,0,No,,,,,,,1,,,,,Step,,,,,3.22,2.32,1.99,23.1518,2.232919255
J,B,1,34,2,2560,Chert,Brown,0.02,4.73,Flake,0,,Bending,,,1.63,Single,,No,4,1,,Single,,No,4,1,No,,,,,,,,,,,,Feather,,,,,3.38,1.88,0.73,15.9874,1.399408284
J,B,1,34,2,2570,Chert,Faun,0.08,2.75,Flake,0,Angul,Hertz,,,5.22,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,6.7,4.12,4.41,18.425,0.410447761
J,B,1,34,2,5277,Chert,Faun,0.07,4.47,Flake,0,,Hertz,,,6.46,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,1,,,,Feather,,,,,10.46,0.84,0.74,46.7562,0.427342256
J,B,1,34,2,5279,Chert,Grey,0.05,6.14,Flake,0,,Hertz,,,7.79,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Feather,,,,,7.63,0.96,0.76,46.8482,0.804718218
J,B,1,34,2,5281,Quartz,White,0.27,7.71,Flake,0,,Hertz,,,8.82,Single,,Yes,6,1,,Single,,Yes,6,1,No,,,,,,,,,,,,Feather,,,,,8.1,3.32,3.5,62.451,0.951851852
J,B,1,34,2,5283,Chert,Dk Brown,0.01,3.42,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,No,,,,,,,,,,,,Hinge,,,,,3.85,0.46,,13.167,0.888311688
J,B,1,34,2,5286,Chert,Grey,0.08,5.89,Flake,0,,Hertz,,,4.68,2-scars,,No,2,2,,2-scars,,No,2,2,No,,,,,,,,,,,,Feather,,,,,8.62,1.54,1.38,50.7718,0.683294664
J,B,1,34,2,5288,Chert,Dk Brown,0.03,4.4,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Hinge,,,,,5.38,0.59,,23.672,0.817843866
J,B,1,34,2,5289,Chert,Brown,0.14,7.35,Flake,10,Angul,Hertz,,,8.55,2-scars,,Yes,3,2,,2-scars,,Yes,3,2,No,,,,,,,,,,,,Feather,,,,,8.59,1.34,1.86,63.1365,0.8556461
J,B,1,34,2,5290,Volcanic,Grey,0.18,10.66,Flake,0,,Hertz,,,6.74,Single,,No,4,1,,Single,,No,4,1,No,,,,,,,,,,,,Feather,,,,,6.2,2.41,2.75,66.092,1.719354839
J,B,1,34,2,5291,Chert,Brown,0.07,9.31,Flake,0,,Hertz,,,3.11,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,1,,,,,Hinge,,,,,4.55,0.7,1.49,42.3605,2.046153846
J,B,1,34,2,5292,Chert,Red,0.05,6.19,Flake,0,,Hertz,,,,Focal,,Yes,7,,,Focal,,Yes,7,,No,,,,,,,1,,,,,Feather,,,,,5.68,1.05,,35.1592,1.089788732
J,B,1,34,2,5294,Chert,Grey,0.03,3.78,Flake,0,,Hertz,,,2.86,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,5.89,0.89,0.94,22.2642,0.641765705
J,B,1,34,2,5297,Chert,Lt Brown,0.04,5.48,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,No,,,,,,,,,,,,Feather,,,,,6.29,0.65,,34.4692,0.871224165
J,B,1,34,2,5300,Volcanic,Grey,0.19,5.55,Flake,0,,Hertz,,,8.13,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Step,,,,,10.34,2.17,1.44,57.387,0.536750484
J,B,1,35,2,2572,Chert,Lt Brown,1.93,23.35,Flake,0,,Hertz,,,5.12,2-scars,,Yes,10,2,,2-scars,,Yes,10,2,No,,,,,,,,,,,,Feather,,,,,14.93,6.35,2.04,348.6155,1.563965171
J,B,1,35,2,2574,Chert,Grey,1.02,24.74,Flake,0,,Hertz,,,,Coll,,No,7,,,Coll,,No,7,,No,,,,,,,,,,,,Feather,,,,,13.37,4.9,,330.7738,1.850411369
J,B,1,35,2,2576,Chert,Red,0.29,6.74,Flake,0,,Bending,,,9.3,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Hinge,,,,,9.45,3.62,3.5,63.693,0.713227513
J,B,1,35,2,2578,Chert,Caramel,0.35,15.41,Flake,0,,Hertz,,,3.51,Single,,Yes,5,1,,Single,,Yes,5,1,No,,,,,,,,,,,,Feather,,,,,10.13,1.56,1.56,156.1033,1.521224087
J,B,1,35,2,2579,Chert,Grey,0.12,9.51,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Feather,,,,,10.33,1.4,,98.2383,0.920619555
J,B,1,35,2,2580,Chert,Grey,0.05,6.62,Flake,0,,Hertz,,,,Coll,,Yes,5,,,Coll,,Yes,5,,No,,,,,,,,,,,,Feather,,,,,5.8,1.36,,38.396,1.14137931
J,B,1,35,2,2581,Chert,Brown,0.1,8.5,Flake,0,,Hertz,,,3.02,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,1,,,,Feather,,,,,7.99,1.23,1.49,67.915,1.063829787
J,B,1,35,2,2582,Chert,Grey,0.04,6.08,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Step,,,,,5.25,1.16,,31.92,1.158095238
J,B,1,35,2,2583,Chert,Lt Brown,0.03,5.2,Flake,0,,Bending,,,5.04,Single,,Yes,2,1,,Single,,Yes,2,1,No,,,,,,,,,,,,Feather,,,,,5.18,0.52,1.7,26.936,1.003861004
J,B,1,35,2,2584,Chert,Cream,0.07,6.42,Flake,0,,Bending,,,5.53,Single,,No,4,1,,Single,,No,4,1,No,,,,,,,,,,,,Feather,,,,,8.82,0.52,1.39,56.6244,0.727891156
J,B,1,35,2,2585,Chert,Dk Brown,0.41,9.2,Flake,0,,Hertz,,,5.29,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,10.68,4.07,0.95,98.256,0.861423221
J,B,1,35,2,2586,Chert,Grey,0.06,8.79,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Feather,,,,,6.88,0.59,,60.4752,1.277616279
J,B,1,35,2,2587,Chert,Brown,0.03,7.91,Flake,0,,Hertz,,,2.14,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Feather,,,,,2.95,1.03,1.47,23.3345,2.681355932
J,B,1,35,2,2588,Chert,Pink,0.05,3.22,Flake,0,,Bending,,,4.72,Single,,No,4,1,,Single,,No,4,1,No,,,,,,,,,,,,Feather,,,,,5.15,3.07,3.68,16.583,0.625242718
J,B,1,35,2,2589,Chert,Lt Brown,0.13,8.62,Flake,40,Round,Hertz,,,2.67,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,4.62,2.45,2.3,39.8244,1.865800866
J,B,1,35,2,2590,Chert,Grey,0.03,6.11,Flake,0,,Hertz,,,,Retouched,,Yes,4,,,Retouched,,Yes,4,,No,,,,,,,,,,,,Feather,,,,,5.64,1.28,,34.4604,1.083333333
J,B,1,35,2,2591,Silcrete,Cream,0.28,8.71,Flake,0,,Hertz,,,8.74,2-scars,,Yes,2,2,,2-scars,,Yes,2,2,No,,,,,,,,,,,,Hinge,,,,,10.42,2.26,2.03,90.7582,0.835892514
J,B,1,35,2,2592,Chert,Dk Grey,0.04,5.04,Flake,0,,Hertz,,,,Focal,,No,3,,,Focal,,No,3,,No,,,,,,,,,,,,Feather,,,,,7.26,1.23,,36.5904,0.694214876
J,B,1,35,2,2594,Chert,Red,0.14,9.92,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Feather,,,,,4.08,1.44,,40.4736,2.431372549
J,B,1,35,2,2595,Chert,Grey,1.18,16.66,Flake,0,,Hertz,,,,Focal,,Yes,5,,,Focal,,Yes,5,,No,,,,,,,,,,,,Feather,,,,,9.8,4.99,,163.268,1.7
J,B,1,35,2,2596,Chert,Brown,0.03,6.96,Flake,0,,Hertz,,,,Partcoll,,No,3,,,Partcoll,,No,3,,No,,,,,,,,,,,,Feather,,,,,3.27,1.11,,22.7592,2.128440367
J,B,1,35,2,2597,Chert,Dk Brown,0.45,12.32,RetF,0,,Hertz,,1,,Coll,,Yes,5,,Yes,Coll,,Yes,5,,Yes,V-D,Percus,Dist,7.55,1.93,,1,,,,2,Feather,,,,,17.14,2.66,,211.1648,0.718786464
J,B,1,35,2,2601,Chert,Grey,0.06,5.14,Flake,0,,Bending,,,6,Single,,Yes,2,1,,Single,,Yes,2,1,No,,,,,,,,1,,,,Feather,,,,,5.15,1.78,1.36,26.471,0.998058252
J,B,1,35,2,2602,Chert,Grey,0.03,6.1,Flake,0,,Hertz,,,4.84,2-scars,,Yes,4,12,,2-scars,,Yes,4,12,No,,,,,,,,,,,,Feather,,,,,6.89,0.98,0.76,42.029,0.885341074
J,B,1,35,2,2603,Chert,Brown,0.01,6.38,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Feather,,,,,4.63,0.61,,29.5394,1.377969762
J,B,1,35,2,2604,Chert,Peach,0.13,9.27,Flake,0,,Hertz,,,12.25,3-scars,,Yes,3,3,,3-scars,,Yes,3,3,No,,,,,,,,1,,,,Feather,,,,,10.74,0.94,1.28,99.5598,0.863128492
J,B,1,35,2,2605,Chert,Grey,0.29,10.04,Flake,5,Round,Hertz,,,4.8,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Step,,,,,12.06,1.93,1.94,121.0824,0.832504146
J,B,1,35,2,2606,Chert,Brown,0.21,7.04,Flake,0,,Hertz,,,,Focal,,Yes,5,,,Focal,,Yes,5,,No,,,,,,,,,,,,Feather,,,,,10.63,3.05,,74.8352,0.662276576
J,B,1,35,2,2607,Chert,Brown,0.23,8.53,Flake,0,,Hertz,,,3.14,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Feather,,,,,10.03,2.25,0.86,85.5559,0.850448654
J,B,1,35,2,2608,Chert,Brown,0.47,18.86,Flake,0,,Hertz,,,5.59,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Feather,,,,,11.14,1.76,1.37,210.1004,1.692998205
J,B,1,35,2,2609,Chert,Dk Brown,0.08,6.19,Flake,0,,Hertz,,,6.78,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Feather,,,,,6.88,1.93,1.85,42.5872,0.899709302
J,B,1,35,2,2612,Chert,Grey,2.04,19.15,Flake,25,Angul,Bending,,,14.32,Cort,,No,2,0,,Cort,,No,2,0,No,,,,,,,,,,,,Feather,,,,,14.31,6.67,6.95,274.0365,1.338225017
J,B,1,35,2,2613,Chert,Cream,0.88,14.23,Flake,0,,Hertz,,,3.71,Single,,Yes,7,10,,Single,,Yes,7,10,No,,,,,,,,,,,,Feather,,,,,13.59,4.03,,193.3857,1.047093451
J,B,1,35,2,2614,Brecchert,Brown,1.55,12.35,Flake,0,,Bending,Trans,,21.56,Single,,No,2,1,,Single,,No,2,1,No,,,,,,Dist,,,,,,Hinge,,,,,22.75,3.52,4.61,280.9625,0.542857143
J,B,1,35,2,2617,Chert,Brown,0.24,7.95,Flake,0,,Hertz,,,8.26,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,9.72,2.01,2.79,77.274,0.817901235
J,B,1,35,2,2619,Chert,Grey,0.64,17.31,Flake,0,,Hertz,,,4.87,2-scars,,Yes,6,2,,2-scars,,Yes,6,2,No,,,,,,,,,,,,Feather,,,,,12.87,2.68,2.63,222.7797,1.344988345
J,B,1,35,2,2620,Chert,Brown,0.49,15.28,Flake,0,,Hertz,,,2.97,Single,,Yes,7,1,,Single,,Yes,7,1,No,,,,,,,1,,,,,Feather,,,,,13.33,2.54,1.02,203.6824,1.146286572
J,B,1,35,2,2622,Chert,Brown,5.02,7.39,Flake,10,Round,Hertz,,,33.78,2-scars,,No,8,2,,2-scars,,No,8,2,No,,,,,,,,,,,,Feather,,,,,36.73,16.46,12.74,271.4347,0.201197931
J,B,1,35,2,2624,Chert,Grey,0.56,13.57,Flake,0,,Hertz,,,5.18,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Step,,,,,11,3.37,1.35,149.27,1.233636364
J,B,1,35,2,2625,Chert,Brown,1.26,10.48,Flake,15,Round,Hertz,,,11.78,Single,,Yes,5,1,,Single,,Yes,5,1,No,,,,,,,,,1,,,Feather,,,,,17.32,5.97,2.91,181.5136,0.605080831
J,B,1,35,2,2627,Chert,Brown,0.57,20.79,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Feather,,,,,11.65,2.96,,242.2035,1.784549356
J,B,1,35,2,2629,Chert,Grey,0.82,10.73,Flake,0,,Hertz,,,8.32,Single,,No,4,1,,Single,,No,4,1,No,,,,,,,,,,,,Feather,,,,,12.6,7.67,1.63,135.198,0.851587302
J,B,1,35,2,2630,Chert,Brown,5.55,22.13,Flake,30,Round,Hertz,,,13.31,Single,,No,6,1,,Single,,No,6,1,No,,,,,,,,,,,,Feather,,,,,19.45,9.45,6.87,430.4285,1.137789203
J,B,1,35,2,2631,Chert,Grey,0.38,12.2,Flake,0,,Hertz,,,3.01,Single,,No,4,1,,Single,,No,4,1,No,,,,,,,,,,,,Feather,,,,,9.02,3.39,1.96,110.044,1.352549889
J,B,1,35,2,2632,Chert,Brown,0.07,5.63,Flake,0,,Hertz,,,4.98,Single,,No,5,1,,Single,,No,5,1,No,,,,,,,,,,,,Feather,,,,,5.64,2.52,2.68,31.7532,0.99822695
J,B,1,35,2,2634,Chert,Grey,2.06,10.42,RetF,0,,Hertz,,1,15.55,2-scars,,No,2,2,Yes,2-scars,,No,2,2,Yes,V-D,Percus,Rlat,4.42,3.87,,,,,,1,Feather,,,,,16.26,8.82,3.01,169.4292,0.640836408
J,B,1,35,2,2635,Chert,Brown,0.03,5.45,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Feather,,,,,5.63,1.03,,30.6835,0.968028419
J,B,1,35,2,2636,Chert,Red,0.01,3.89,Flake,0,,Hertz,,,3.19,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,3.47,1.03,0.81,13.4983,1.121037464
J,B,1,35,2,2638,Chert,Grey,0.22,5.71,Flake,0,,Hertz,,,8.42,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,7.85,3.88,3.7,44.8235,0.727388535
J,B,1,35,2,2641,Chert,Grey,0.16,8.86,Flake,0,,Hertz,,,6.94,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Feather,,,,,6.48,2,2.61,57.4128,1.367283951
J,B,1,35,2,2643,Chert,Brown,0.09,5.59,Flake,0,,Hertz,,,6.77,Single,,Yes,2,1,,Single,,Yes,2,1,No,,,,,,,,,,,,Feather,,,,,9.97,0.88,1.09,55.7323,0.560682046
J,B,1,35,2,2644,Chert,Brown,0.06,6.7,Flake,0,,Hertz,,,,Focal,,No,2,,,Focal,,No,2,,No,,,,,,,,,,,,Feather,,,,,7.26,2.28,,48.642,0.922865014
J,B,1,35,2,2645,Chert,Peach,0.03,4.3,Flake,0,,Hertz,,,,Focal,,No,2,,,Focal,,No,2,,No,,,,,,,,,,,,Feather,,,,,6.08,1.11,,26.144,0.707236842
J,B,1,35,2,2646,Chert,Grey,0.02,3.43,Flake,0,,Hertz,,,,Focal,,No,4,,,Focal,,No,4,,No,,,,,,,,,,,,Feather,,,,,5.27,1.18,,18.0761,0.65085389
J,B,1,35,2,2647,Silcrete,Faun,0.19,10.3,Flake,0,,Bending,,,7.96,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,1,,,Feather,,,,,8.21,1.55,2.89,84.563,1.2545676
J,B,1,35,2,2648,Volcanic,Dk Grey,0.19,9.5,Flake,0,,Hertz,,,5.89,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,6.36,2.4,1.35,60.42,1.493710692
J,B,1,35,2,2650,Chert,Lt Brown,0.03,4.89,Flake,0,,Hertz,,,1.51,Single,,No,4,1,,Single,,No,4,1,No,,,,,,,,,,,,Feather,,,,,3.85,1.44,0.65,18.8265,1.27012987
J,B,1,35,2,2651,Volcanic,Dk Grey,0.08,6.94,Flake,0,,Hertz,,,5.45,Single,,No,2,1,,Single,,No,2,1,No,,,,,,,,,,,,Feather,,,,,6.54,1.26,1.28,45.3876,1.06116208
J,B,1,35,2,2652,Chert,Brown,0.03,3.2,Flake,0,,Bending,,,5.19,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Feather,,,,,5.33,0.59,1.43,17.056,0.600375235
J,B,1,35,2,2654,Volcanic,Lt Brown,0.33,19.67,Flake,40,Angul,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,No,,,,,,,,,,,,Feather,,,,,5.84,2.98,,114.8728,3.368150685
J,B,1,35,2,2658,Chert,Grey,0.09,7.58,Flake,0,,Hertz,,,,Focal,,No,3,,,Focal,,No,3,,No,,,,,,,,,,,,Feather,,,,,4.09,2.8,,31.0022,1.853300733
J,B,1,35,2,2659,Chert,Grey,0.03,4.19,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Hinge,,,,,3.39,1.06,,14.2041,1.235988201
J,B,1,35,2,2662,Chert,Lt Brown,0.01,2.31,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,No,,,,,,,,,,,,Hinge,,,,,6.26,0.49,,14.4606,0.369009585
J,B,1,35,2,2663,Chert,Brown,0.01,2.8,Flake,0,,Hertz,,,,Focal,,No,1,,,Focal,,No,1,,No,,,,,,,,1,,,,Feather,,,,,4.21,0.41,,11.788,0.665083135
J,B,1,35,2,2665,Chert,Brown,0.01,4.61,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,No,,,,,,,,,,,,Feather,,,,,3.32,0.84,,15.3052,1.388554217
J,B,1,35,2,2667,Chert,Faun,0.02,8.49,Flake,0,,Hertz,,,2.29,Single,,Yes,4,1,,Single,,Yes,4,1,No,,,,,,,,,,,,Feather,,,,,3.19,1.1,1.21,27.0831,2.661442006
J,B,1,35,2,2669,Chert,Dk Brown,0.02,7.09,Flake,0,,Hertz,,,,Focal,,No,3,,,Focal,,No,3,,No,,,,,,,,,,,,Feather,,,,,3.99,1.11,,28.2891,1.776942356
J,B,1,35,2,2671,Chert,Red,0.01,2.49,Flake,0,,Bending,,,2.35,Single,,No,3,1,,Single,,No,3,1,No,,,,,,,,,,,,Feather,,,,,2.25,1.39,2.12,5.6025,1.106666667
J,B,1,35,2,2693,Chert,Dk Brown,0.24,10.6,Flake,0,,Hertz,Both,,8.48,Single,,No,4,1,,Single,,No,4,1,No,,,,,,Prox,1,,,,,Step,,,,,8.95,1.61,1.95,94.87,1.184357542
J,B,1,35,2,5183,Chert,Grey,0.08,4.91,Flake,0,,Hertz,,,6.3,Single,,Yes,3,1,,Single,,Yes,3,1,No,,,,,,,,,,,,Hinge,,,,,7.09,1.63,1.66,34.8119,0.692524683
J,B,1,35,2,5184,Chert,Grey,0.08,7.43,Flake,0,,Hertz,,,,Focal,,Yes,4,,,Focal,,Yes,4,,No,,,,,,,,,,,,Feather,,,,,8.71,1.16,,64.7153,0.85304248
J,B,1,35,2,5185,Chert,Lt Brown,0.05,8.78,Flake,0,,Hertz,,,,Focal,,Yes,3,,,Focal,,Yes,3,,No,,,,,,,,,,,,Feather,,,,,7.18,0.48,,63.0404,1.222841226
J,B,1,35,2,5187,Quartzite,Cream,0.38,7.64,Flake,0,,Bending,,,9.47,2-scars,,Yes,4,2,,2-scars,,Yes,4,2,No,,,,,,,,,,,,Feather,,,,,12.06,3.06,3.01,92.1384,0.633499171
J,B,1,35,2,5189,Quartz,White,0.21,10.19,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,No,,,,,,,,,,,,Feather,,,,,12.47,1.89,,127.0693,0.817161187
J,B,1,35,2,5192,Chert,Grey,0.1,10.66,Flake,0,,Hertz,,,5.61,2-scars,,Yes,3,2,,2-scars,,Yes,3,2,No,,,,,,,,,,,,Feather,,,,,5.72,1.31,1.4,60.9752,1.863636364
J,B,1,35,2,5194,Chert,Brown,0.07,8.38,Flake,0,,Hertz,,,,Focal,,No,4,,,Focal,,No,4,,No,,,,,,,,,,,,Feather,,,,,5.03,1.94,,42.1514,1.666003976
J,B,1,35,2,5195,Chert,White,0.01,3.29,Flake,0,,Hertz,,,,Focal,,Yes,2,,,Focal,,Yes,2,,No,,,,,,,,,,,,Hinge,,,,,6.36,0.58,,20.9244,0.517295597
